wilgotnosc,temperatura,ruch,godzina,dzientyg,dzienmsc,miesiac,rok
61,20,1,16:00,sobota,13,1,2021

65,28,0,16:30,sobota,13,1,2021

40,20,0,17:00,sobota,13,1,2021

58,22,1,17:30,sobota,13,1,2021

46,21,1,18:00,sobota,13,1,2021

70,19,1,18:30,sobota,13,1,2021

63,27,0,19:00,sobota,13,1,2021

51,29,1,19:30,sobota,13,1,2021

71,26,1,20:00,sobota,13,1,2021

55,30,1,20:30,sobota,13,1,2021

61,26,1,21:00,sobota,13,1,2021

59,23,0,21:30,sobota,13,1,2021

47,20,1,22:00,sobota,13,1,2021

51,20,0,22:30,sobota,13,1,2021

41,20,0,23:00,sobota,13,1,2021

65,23,0,23:30,sobota,13,1,2021

64,22,1,00:00,niedziela,14,1,2021

40,27,1,00:30,niedziela,14,1,2021

61,21,1,1:00,niedziela,14,1,2021

72,21,1,1:30,niedziela,14,1,2021

62,30,1,2:00,niedziela,14,1,2021

51,24,0,2:30,niedziela,14,1,2021

53,21,1,3:00,niedziela,14,1,2021

80,20,1,3:30,niedziela,14,1,2021

64,29,0,4:00,niedziela,14,1,2021

46,28,0,4:30,niedziela,14,1,2021

61,22,0,5:00,niedziela,14,1,2021

45,28,0,5:30,niedziela,14,1,2021

60,27,0,6:00,niedziela,14,1,2021

61,21,1,6:30,niedziela,14,1,2021

80,21,1,7:00,niedziela,14,1,2021

53,23,0,7:30,niedziela,14,1,2021

79,30,0,8:00,niedziela,14,1,2021

74,24,0,8:30,niedziela,14,1,2021

61,30,0,9:00,niedziela,14,1,2021

52,20,1,9:30,niedziela,14,1,2021

68,21,0,10:00,niedziela,14,1,2021

73,27,1,10:30,niedziela,14,1,2021

64,21,1,11:00,niedziela,14,1,2021

53,26,0,11:30,niedziela,14,1,2021

54,23,0,12:00,niedziela,14,1,2021

48,26,0,12:30,niedziela,14,1,2021

79,20,0,13:00,niedziela,14,1,2021

77,25,0,13:30,niedziela,14,1,2021

70,30,0,14:00,niedziela,14,1,2021

56,24,1,14:30,niedziela,14,1,2021

55,20,0,15:00,niedziela,14,1,2021

41,29,0,15:30,niedziela,14,1,2021

49,25,1,16:00,niedziela,14,1,2021

46,25,0,16:30,niedziela,14,1,2021

65,22,0,17:00,niedziela,14,1,2021

72,29,0,17:30,niedziela,14,1,2021

66,25,1,18:00,niedziela,14,1,2021

49,22,0,18:30,niedziela,14,1,2021

46,29,0,19:00,niedziela,14,1,2021

56,27,0,19:30,niedziela,14,1,2021

42,21,1,20:00,niedziela,14,1,2021

62,25,0,20:30,niedziela,14,1,2021

66,28,0,21:00,niedziela,14,1,2021

56,20,0,21:30,niedziela,14,1,2021

75,30,1,22:00,niedziela,14,1,2021

42,25,1,22:30,niedziela,14,1,2021

48,26,0,23:00,niedziela,14,1,2021

69,21,1,23:30,niedziela,14,1,2021

58,30,0,00:00,poniedzialek,15,1,2021

43,19,0,00:30,poniedzialek,15,1,2021

51,24,0,1:00,poniedzialek,15,1,2021

70,26,0,1:30,poniedzialek,15,1,2021

55,21,1,2:00,poniedzialek,15,1,2021

43,25,0,2:30,poniedzialek,15,1,2021

57,29,1,3:00,poniedzialek,15,1,2021

56,30,0,3:30,poniedzialek,15,1,2021

45,24,1,4:00,poniedzialek,15,1,2021

51,20,0,4:30,poniedzialek,15,1,2021

64,25,0,5:00,poniedzialek,15,1,2021

47,19,1,5:30,poniedzialek,15,1,2021

50,25,0,6:00,poniedzialek,15,1,2021

49,23,1,6:30,poniedzialek,15,1,2021

80,26,0,7:00,poniedzialek,15,1,2021

46,22,1,7:30,poniedzialek,15,1,2021

62,26,0,8:00,poniedzialek,15,1,2021

72,25,0,8:30,poniedzialek,15,1,2021

76,21,0,9:00,poniedzialek,15,1,2021

75,22,0,9:30,poniedzialek,15,1,2021

63,26,1,10:00,poniedzialek,15,1,2021

41,24,1,10:30,poniedzialek,15,1,2021

56,20,0,11:00,poniedzialek,15,1,2021

76,26,0,11:30,poniedzialek,15,1,2021

65,20,1,12:00,poniedzialek,15,1,2021

60,28,1,12:30,poniedzialek,15,1,2021

50,19,0,13:00,poniedzialek,15,1,2021

75,23,1,13:30,poniedzialek,15,1,2021

70,26,0,14:00,poniedzialek,15,1,2021

78,20,1,14:30,poniedzialek,15,1,2021

62,25,1,15:00,poniedzialek,15,1,2021

65,21,0,15:30,poniedzialek,15,1,2021

63,28,0,16:00,poniedzialek,15,1,2021

56,26,0,16:30,poniedzialek,15,1,2021

42,23,0,17:00,poniedzialek,15,1,2021

74,27,0,17:30,poniedzialek,15,1,2021

42,19,1,18:00,poniedzialek,15,1,2021

43,30,0,18:30,poniedzialek,15,1,2021

46,22,0,19:00,poniedzialek,15,1,2021

73,21,1,19:30,poniedzialek,15,1,2021

51,28,1,20:00,poniedzialek,15,1,2021

54,22,1,20:30,poniedzialek,15,1,2021

46,25,0,21:00,poniedzialek,15,1,2021

74,21,1,21:30,poniedzialek,15,1,2021

58,19,0,22:00,poniedzialek,15,1,2021

57,26,0,22:30,poniedzialek,15,1,2021

58,27,0,23:00,poniedzialek,15,1,2021

68,22,1,23:30,poniedzialek,15,1,2021

40,26,1,00:00,wtorek,16,1,2021

50,24,0,00:30,wtorek,16,1,2021

57,27,1,1:00,wtorek,16,1,2021

78,29,0,1:30,wtorek,16,1,2021

55,22,1,2:00,wtorek,16,1,2021

61,28,0,2:30,wtorek,16,1,2021

72,27,1,3:00,wtorek,16,1,2021

67,20,0,3:30,wtorek,16,1,2021

70,26,0,4:00,wtorek,16,1,2021

48,25,0,4:30,wtorek,16,1,2021

66,21,0,5:00,wtorek,16,1,2021

42,30,0,5:30,wtorek,16,1,2021

71,24,0,6:00,wtorek,16,1,2021

53,28,0,6:30,wtorek,16,1,2021

41,25,0,7:00,wtorek,16,1,2021

60,20,0,7:30,wtorek,16,1,2021

66,20,0,8:00,wtorek,16,1,2021

65,29,0,8:30,wtorek,16,1,2021

72,22,1,9:00,wtorek,16,1,2021

52,19,1,9:30,wtorek,16,1,2021

71,26,1,10:00,wtorek,16,1,2021

49,20,0,10:30,wtorek,16,1,2021

78,20,1,11:00,wtorek,16,1,2021

69,24,0,11:30,wtorek,16,1,2021

80,23,0,12:00,wtorek,16,1,2021

54,26,1,12:30,wtorek,16,1,2021

67,26,0,13:00,wtorek,16,1,2021

73,30,0,13:30,wtorek,16,1,2021

56,26,1,14:00,wtorek,16,1,2021

75,29,0,14:30,wtorek,16,1,2021

41,20,0,15:00,wtorek,16,1,2021

63,20,0,15:30,wtorek,16,1,2021

68,21,0,16:00,wtorek,16,1,2021

74,26,0,16:30,wtorek,16,1,2021

67,28,1,17:00,wtorek,16,1,2021

77,19,0,17:30,wtorek,16,1,2021

63,27,1,18:00,wtorek,16,1,2021

79,26,1,18:30,wtorek,16,1,2021

69,29,0,19:00,wtorek,16,1,2021

79,23,1,19:30,wtorek,16,1,2021

75,29,1,20:00,wtorek,16,1,2021

41,30,0,20:30,wtorek,16,1,2021

68,27,1,21:00,wtorek,16,1,2021

64,22,1,21:30,wtorek,16,1,2021

68,29,1,22:00,wtorek,16,1,2021

50,27,0,22:30,wtorek,16,1,2021

77,21,1,23:00,wtorek,16,1,2021

69,25,1,23:30,wtorek,16,1,2021

57,26,0,00:00,sroda,17,1,2021

56,25,1,00:30,sroda,17,1,2021

45,24,0,1:00,sroda,17,1,2021

43,24,1,1:30,sroda,17,1,2021

77,20,0,2:00,sroda,17,1,2021

58,28,1,2:30,sroda,17,1,2021

55,26,1,3:00,sroda,17,1,2021

75,26,1,3:30,sroda,17,1,2021

52,25,1,4:00,sroda,17,1,2021

62,19,1,4:30,sroda,17,1,2021

59,19,1,5:00,sroda,17,1,2021

47,27,1,5:30,sroda,17,1,2021

46,28,0,6:00,sroda,17,1,2021

41,19,1,6:30,sroda,17,1,2021

40,20,1,7:00,sroda,17,1,2021

51,23,0,7:30,sroda,17,1,2021

71,24,1,8:00,sroda,17,1,2021

71,27,0,8:30,sroda,17,1,2021

54,29,0,9:00,sroda,17,1,2021

49,19,0,9:30,sroda,17,1,2021

49,25,0,10:00,sroda,17,1,2021

70,21,0,10:30,sroda,17,1,2021

71,20,1,11:00,sroda,17,1,2021

67,29,0,11:30,sroda,17,1,2021

48,26,0,12:00,sroda,17,1,2021

43,27,1,12:30,sroda,17,1,2021

42,23,0,13:00,sroda,17,1,2021

62,21,1,13:30,sroda,17,1,2021

64,20,1,14:00,sroda,17,1,2021

46,19,1,14:30,sroda,17,1,2021

41,28,1,15:00,sroda,17,1,2021

79,19,1,15:30,sroda,17,1,2021

75,20,0,16:00,sroda,17,1,2021

45,27,0,16:30,sroda,17,1,2021

77,28,1,17:00,sroda,17,1,2021

46,25,0,17:30,sroda,17,1,2021

50,30,1,18:00,sroda,17,1,2021

48,22,1,18:30,sroda,17,1,2021

45,23,0,19:00,sroda,17,1,2021

68,23,1,19:30,sroda,17,1,2021

51,21,0,20:00,sroda,17,1,2021

73,29,1,20:30,sroda,17,1,2021

58,20,1,21:00,sroda,17,1,2021

79,23,1,21:30,sroda,17,1,2021

75,22,1,22:00,sroda,17,1,2021

51,22,1,22:30,sroda,17,1,2021

53,26,1,23:00,sroda,17,1,2021

75,20,1,23:30,sroda,17,1,2021

60,29,0,00:00,czwartek,18,1,2021

67,30,0,00:30,czwartek,18,1,2021

41,21,0,1:00,czwartek,18,1,2021

49,30,1,1:30,czwartek,18,1,2021

70,20,1,2:00,czwartek,18,1,2021

69,21,1,2:30,czwartek,18,1,2021

80,27,0,3:00,czwartek,18,1,2021

79,20,0,3:30,czwartek,18,1,2021

65,30,1,4:00,czwartek,18,1,2021

42,25,0,4:30,czwartek,18,1,2021

73,23,1,5:00,czwartek,18,1,2021

72,28,1,5:30,czwartek,18,1,2021

51,21,0,6:00,czwartek,18,1,2021

66,26,1,6:30,czwartek,18,1,2021

51,30,0,7:00,czwartek,18,1,2021

44,30,1,7:30,czwartek,18,1,2021

74,21,1,8:00,czwartek,18,1,2021

63,21,0,8:30,czwartek,18,1,2021

59,22,0,9:00,czwartek,18,1,2021

78,22,1,9:30,czwartek,18,1,2021

54,19,0,10:00,czwartek,18,1,2021

56,22,0,10:30,czwartek,18,1,2021

72,28,0,11:00,czwartek,18,1,2021

78,22,0,11:30,czwartek,18,1,2021

80,30,1,12:00,czwartek,18,1,2021

61,21,0,12:30,czwartek,18,1,2021

73,25,1,13:00,czwartek,18,1,2021

51,22,1,13:30,czwartek,18,1,2021

52,27,1,14:00,czwartek,18,1,2021

79,23,1,14:30,czwartek,18,1,2021

75,29,1,15:00,czwartek,18,1,2021

41,26,0,15:30,czwartek,18,1,2021

42,29,0,16:00,czwartek,18,1,2021

68,22,1,16:30,czwartek,18,1,2021

41,30,1,17:00,czwartek,18,1,2021

79,19,1,17:30,czwartek,18,1,2021

44,20,0,18:00,czwartek,18,1,2021

79,25,0,18:30,czwartek,18,1,2021

47,23,0,19:00,czwartek,18,1,2021

60,22,0,19:30,czwartek,18,1,2021

77,30,0,20:00,czwartek,18,1,2021

46,27,1,20:30,czwartek,18,1,2021

40,28,0,21:00,czwartek,18,1,2021

77,29,1,21:30,czwartek,18,1,2021

74,29,1,22:00,czwartek,18,1,2021

60,29,1,22:30,czwartek,18,1,2021

73,27,0,23:00,czwartek,18,1,2021

42,20,1,23:30,czwartek,18,1,2021

77,28,1,00:00,piatek,19,1,2021

63,21,0,00:30,piatek,19,1,2021

52,20,1,1:00,piatek,19,1,2021

76,27,0,1:30,piatek,19,1,2021

73,21,1,2:00,piatek,19,1,2021

47,19,0,2:30,piatek,19,1,2021

63,30,0,3:00,piatek,19,1,2021

61,21,0,3:30,piatek,19,1,2021

62,28,1,4:00,piatek,19,1,2021

60,25,0,4:30,piatek,19,1,2021

76,24,1,5:00,piatek,19,1,2021

69,21,1,5:30,piatek,19,1,2021

75,26,1,6:00,piatek,19,1,2021

62,27,1,6:30,piatek,19,1,2021

63,19,1,7:00,piatek,19,1,2021

73,19,1,7:30,piatek,19,1,2021

62,21,0,8:00,piatek,19,1,2021

66,21,0,8:30,piatek,19,1,2021

77,29,0,9:00,piatek,19,1,2021

55,23,0,9:30,piatek,19,1,2021

58,19,0,10:00,piatek,19,1,2021

56,24,0,10:30,piatek,19,1,2021

48,28,1,11:00,piatek,19,1,2021

75,28,1,11:30,piatek,19,1,2021

71,28,0,12:00,piatek,19,1,2021

53,21,1,12:30,piatek,19,1,2021

54,19,1,13:00,piatek,19,1,2021

43,23,1,13:30,piatek,19,1,2021

69,21,1,14:00,piatek,19,1,2021

75,25,1,14:30,piatek,19,1,2021

40,24,1,15:00,piatek,19,1,2021

79,29,0,15:30,piatek,19,1,2021

65,25,1,16:00,piatek,19,1,2021

40,27,0,16:30,piatek,19,1,2021

69,26,0,17:00,piatek,19,1,2021

73,21,1,17:30,piatek,19,1,2021

63,28,1,18:00,piatek,19,1,2021

64,20,0,18:30,piatek,19,1,2021

73,23,0,19:00,piatek,19,1,2021

53,29,0,19:30,piatek,19,1,2021

55,29,0,20:00,piatek,19,1,2021

58,20,0,20:30,piatek,19,1,2021

55,21,0,21:00,piatek,19,1,2021

68,22,1,21:30,piatek,19,1,2021

49,24,0,22:00,piatek,19,1,2021

44,22,1,22:30,piatek,19,1,2021

47,28,0,23:00,piatek,19,1,2021

80,21,0,23:30,piatek,19,1,2021

74,24,0,00:00,sobota,20,1,2021

43,30,0,00:30,sobota,20,1,2021

50,28,0,1:00,sobota,20,1,2021

65,21,1,1:30,sobota,20,1,2021

73,22,0,2:00,sobota,20,1,2021

73,29,1,2:30,sobota,20,1,2021

53,19,1,3:00,sobota,20,1,2021

62,26,0,3:30,sobota,20,1,2021

69,29,0,4:00,sobota,20,1,2021

53,30,1,4:30,sobota,20,1,2021

45,25,0,5:00,sobota,20,1,2021

52,19,0,5:30,sobota,20,1,2021

48,26,1,6:00,sobota,20,1,2021

74,20,1,6:30,sobota,20,1,2021

55,27,0,7:00,sobota,20,1,2021

70,29,1,7:30,sobota,20,1,2021

69,24,0,8:00,sobota,20,1,2021

53,26,1,8:30,sobota,20,1,2021

56,19,1,9:00,sobota,20,1,2021

46,20,0,9:30,sobota,20,1,2021

41,23,0,10:00,sobota,20,1,2021

59,26,1,10:30,sobota,20,1,2021

79,30,0,11:00,sobota,20,1,2021

66,23,1,11:30,sobota,20,1,2021

71,27,0,12:00,sobota,20,1,2021

71,20,0,12:30,sobota,20,1,2021

74,29,1,13:00,sobota,20,1,2021

72,24,1,13:30,sobota,20,1,2021

75,25,0,14:00,sobota,20,1,2021

44,28,1,14:30,sobota,20,1,2021

58,19,1,15:00,sobota,20,1,2021

70,28,1,15:30,sobota,20,1,2021

76,28,0,16:00,sobota,20,1,2021

53,26,0,16:30,sobota,20,1,2021

55,23,1,17:00,sobota,20,1,2021

58,25,1,17:30,sobota,20,1,2021

44,30,0,18:00,sobota,20,1,2021

54,20,1,18:30,sobota,20,1,2021

42,20,1,19:00,sobota,20,1,2021

71,21,1,19:30,sobota,20,1,2021

58,22,0,20:00,sobota,20,1,2021

78,28,1,20:30,sobota,20,1,2021

58,30,0,21:00,sobota,20,1,2021

41,30,0,21:30,sobota,20,1,2021

55,29,1,22:00,sobota,20,1,2021

66,27,0,22:30,sobota,20,1,2021

59,22,0,23:00,sobota,20,1,2021

71,27,1,23:30,sobota,20,1,2021

45,28,0,00:00,niedziela,21,1,2021

60,21,0,00:30,niedziela,21,1,2021

49,25,1,1:00,niedziela,21,1,2021

79,25,0,1:30,niedziela,21,1,2021

79,20,0,2:00,niedziela,21,1,2021

57,20,0,2:30,niedziela,21,1,2021

68,27,1,3:00,niedziela,21,1,2021

72,25,1,3:30,niedziela,21,1,2021

72,26,1,4:00,niedziela,21,1,2021

63,20,1,4:30,niedziela,21,1,2021

53,30,0,5:00,niedziela,21,1,2021

74,29,0,5:30,niedziela,21,1,2021

54,27,0,6:00,niedziela,21,1,2021

42,30,1,6:30,niedziela,21,1,2021

79,20,1,7:00,niedziela,21,1,2021

58,29,0,7:30,niedziela,21,1,2021

64,20,0,8:00,niedziela,21,1,2021

58,25,0,8:30,niedziela,21,1,2021

45,23,0,9:00,niedziela,21,1,2021

78,21,0,9:30,niedziela,21,1,2021

80,20,0,10:00,niedziela,21,1,2021

68,27,1,10:30,niedziela,21,1,2021

47,19,1,11:00,niedziela,21,1,2021

53,24,0,11:30,niedziela,21,1,2021

48,28,1,12:00,niedziela,21,1,2021

46,28,0,12:30,niedziela,21,1,2021

65,30,1,13:00,niedziela,21,1,2021

61,23,1,13:30,niedziela,21,1,2021

45,29,1,14:00,niedziela,21,1,2021

43,24,0,14:30,niedziela,21,1,2021

70,21,0,15:00,niedziela,21,1,2021

71,23,0,15:30,niedziela,21,1,2021

74,29,0,16:00,niedziela,21,1,2021

66,24,0,16:30,niedziela,21,1,2021

64,24,1,17:00,niedziela,21,1,2021

69,22,1,17:30,niedziela,21,1,2021

63,25,1,18:00,niedziela,21,1,2021

74,30,0,18:30,niedziela,21,1,2021

60,24,1,19:00,niedziela,21,1,2021

73,22,0,19:30,niedziela,21,1,2021

73,29,0,20:00,niedziela,21,1,2021

62,21,1,20:30,niedziela,21,1,2021

63,25,1,21:00,niedziela,21,1,2021

43,19,0,21:30,niedziela,21,1,2021

78,28,0,22:00,niedziela,21,1,2021

68,27,1,22:30,niedziela,21,1,2021

60,27,0,23:00,niedziela,21,1,2021

51,30,1,23:30,niedziela,21,1,2021

55,25,0,00:00,poniedzialek,22,1,2021

47,24,1,00:30,poniedzialek,22,1,2021

46,22,1,1:00,poniedzialek,22,1,2021

48,28,1,1:30,poniedzialek,22,1,2021

76,27,0,2:00,poniedzialek,22,1,2021

65,22,1,2:30,poniedzialek,22,1,2021

46,23,1,3:00,poniedzialek,22,1,2021

43,30,0,3:30,poniedzialek,22,1,2021

70,19,1,4:00,poniedzialek,22,1,2021

78,19,1,4:30,poniedzialek,22,1,2021

72,19,1,5:00,poniedzialek,22,1,2021

53,20,1,5:30,poniedzialek,22,1,2021

62,20,1,6:00,poniedzialek,22,1,2021

45,23,0,6:30,poniedzialek,22,1,2021

72,27,1,7:00,poniedzialek,22,1,2021

78,29,1,7:30,poniedzialek,22,1,2021

66,25,1,8:00,poniedzialek,22,1,2021

62,27,0,8:30,poniedzialek,22,1,2021

77,26,0,9:00,poniedzialek,22,1,2021

75,29,0,9:30,poniedzialek,22,1,2021

64,22,0,10:00,poniedzialek,22,1,2021

64,22,1,10:30,poniedzialek,22,1,2021

47,20,1,11:00,poniedzialek,22,1,2021

45,24,0,11:30,poniedzialek,22,1,2021

41,28,1,12:00,poniedzialek,22,1,2021

55,27,1,12:30,poniedzialek,22,1,2021

79,19,1,13:00,poniedzialek,22,1,2021

46,19,0,13:30,poniedzialek,22,1,2021

63,20,1,14:00,poniedzialek,22,1,2021

50,29,1,14:30,poniedzialek,22,1,2021

55,21,0,15:00,poniedzialek,22,1,2021

58,27,1,15:30,poniedzialek,22,1,2021

52,29,0,16:00,poniedzialek,22,1,2021

64,27,1,16:30,poniedzialek,22,1,2021

52,27,1,17:00,poniedzialek,22,1,2021

79,20,0,17:30,poniedzialek,22,1,2021

80,20,0,18:00,poniedzialek,22,1,2021

72,21,0,18:30,poniedzialek,22,1,2021

50,20,1,19:00,poniedzialek,22,1,2021

47,26,0,19:30,poniedzialek,22,1,2021

44,24,0,20:00,poniedzialek,22,1,2021

69,27,1,20:30,poniedzialek,22,1,2021

68,30,0,21:00,poniedzialek,22,1,2021

47,30,1,21:30,poniedzialek,22,1,2021

62,30,1,22:00,poniedzialek,22,1,2021

78,30,0,22:30,poniedzialek,22,1,2021

76,28,0,23:00,poniedzialek,22,1,2021

50,22,0,23:30,poniedzialek,22,1,2021

76,20,0,00:00,wtorek,23,1,2021

47,19,0,00:30,wtorek,23,1,2021

56,20,1,1:00,wtorek,23,1,2021

52,24,0,1:30,wtorek,23,1,2021

74,19,1,2:00,wtorek,23,1,2021

72,20,1,2:30,wtorek,23,1,2021

76,20,1,3:00,wtorek,23,1,2021

75,22,1,3:30,wtorek,23,1,2021

50,26,1,4:00,wtorek,23,1,2021

76,26,1,4:30,wtorek,23,1,2021

59,29,0,5:00,wtorek,23,1,2021

44,21,0,5:30,wtorek,23,1,2021

50,29,1,6:00,wtorek,23,1,2021

42,30,1,6:30,wtorek,23,1,2021

70,19,0,7:00,wtorek,23,1,2021

63,22,0,7:30,wtorek,23,1,2021

69,21,0,8:00,wtorek,23,1,2021

65,23,1,8:30,wtorek,23,1,2021

59,27,1,9:00,wtorek,23,1,2021

68,30,0,9:30,wtorek,23,1,2021

75,22,0,10:00,wtorek,23,1,2021

67,22,1,10:30,wtorek,23,1,2021

59,19,0,11:00,wtorek,23,1,2021

53,30,1,11:30,wtorek,23,1,2021

43,25,0,12:00,wtorek,23,1,2021

63,30,0,12:30,wtorek,23,1,2021

60,20,1,13:00,wtorek,23,1,2021

63,25,0,13:30,wtorek,23,1,2021

78,27,0,14:00,wtorek,23,1,2021

68,20,0,14:30,wtorek,23,1,2021

68,29,1,15:00,wtorek,23,1,2021

42,22,1,15:30,wtorek,23,1,2021

44,20,0,16:00,wtorek,23,1,2021

51,22,1,16:30,wtorek,23,1,2021

68,21,0,17:00,wtorek,23,1,2021

74,22,1,17:30,wtorek,23,1,2021

60,29,1,18:00,wtorek,23,1,2021

46,23,1,18:30,wtorek,23,1,2021

69,29,0,19:00,wtorek,23,1,2021

60,22,1,19:30,wtorek,23,1,2021

51,26,0,20:00,wtorek,23,1,2021

67,20,0,20:30,wtorek,23,1,2021

43,19,0,21:00,wtorek,23,1,2021

47,21,0,21:30,wtorek,23,1,2021

75,25,0,22:00,wtorek,23,1,2021

56,21,1,22:30,wtorek,23,1,2021

51,29,1,23:00,wtorek,23,1,2021

49,30,0,23:30,wtorek,23,1,2021

54,28,0,00:00,sroda,24,1,2021

77,28,1,00:30,sroda,24,1,2021

60,20,1,1:00,sroda,24,1,2021

50,21,0,1:30,sroda,24,1,2021

63,22,0,2:00,sroda,24,1,2021

56,26,0,2:30,sroda,24,1,2021

56,24,0,3:00,sroda,24,1,2021

42,27,1,3:30,sroda,24,1,2021

74,28,1,4:00,sroda,24,1,2021

78,21,0,4:30,sroda,24,1,2021

57,19,0,5:00,sroda,24,1,2021

77,23,0,5:30,sroda,24,1,2021

64,19,0,6:00,sroda,24,1,2021

46,22,0,6:30,sroda,24,1,2021

66,23,1,7:00,sroda,24,1,2021

56,24,1,7:30,sroda,24,1,2021

74,22,0,8:00,sroda,24,1,2021

56,20,0,8:30,sroda,24,1,2021

63,25,1,9:00,sroda,24,1,2021

45,24,1,9:30,sroda,24,1,2021

59,22,0,10:00,sroda,24,1,2021

56,25,0,10:30,sroda,24,1,2021

80,21,0,11:00,sroda,24,1,2021

62,24,1,11:30,sroda,24,1,2021

46,20,1,12:00,sroda,24,1,2021

62,27,0,12:30,sroda,24,1,2021

61,30,0,13:00,sroda,24,1,2021

69,28,1,13:30,sroda,24,1,2021

40,19,1,14:00,sroda,24,1,2021

72,28,1,14:30,sroda,24,1,2021

41,27,0,15:00,sroda,24,1,2021

57,20,1,15:30,sroda,24,1,2021

45,23,1,16:00,sroda,24,1,2021

75,29,1,16:30,sroda,24,1,2021

52,24,0,17:00,sroda,24,1,2021

77,26,1,17:30,sroda,24,1,2021

58,19,0,18:00,sroda,24,1,2021

43,24,0,18:30,sroda,24,1,2021

44,27,1,19:00,sroda,24,1,2021

71,22,0,19:30,sroda,24,1,2021

54,24,1,20:00,sroda,24,1,2021

77,29,1,20:30,sroda,24,1,2021

56,29,0,21:00,sroda,24,1,2021

72,21,1,21:30,sroda,24,1,2021

71,27,0,22:00,sroda,24,1,2021

59,30,0,22:30,sroda,24,1,2021

52,23,1,23:00,sroda,24,1,2021

79,29,0,23:30,sroda,24,1,2021

53,20,0,00:00,czwartek,25,1,2021

71,27,0,00:30,czwartek,25,1,2021

76,25,1,1:00,czwartek,25,1,2021

52,27,0,1:30,czwartek,25,1,2021

74,20,0,2:00,czwartek,25,1,2021

70,27,1,2:30,czwartek,25,1,2021

43,23,1,3:00,czwartek,25,1,2021

40,30,1,3:30,czwartek,25,1,2021

40,27,1,4:00,czwartek,25,1,2021

78,19,1,4:30,czwartek,25,1,2021

53,21,1,5:00,czwartek,25,1,2021

77,19,1,5:30,czwartek,25,1,2021

45,26,1,6:00,czwartek,25,1,2021

47,19,1,6:30,czwartek,25,1,2021

68,29,0,7:00,czwartek,25,1,2021

74,30,0,7:30,czwartek,25,1,2021

55,29,1,8:00,czwartek,25,1,2021

56,20,0,8:30,czwartek,25,1,2021

55,25,0,9:00,czwartek,25,1,2021

55,20,1,9:30,czwartek,25,1,2021

65,27,1,10:00,czwartek,25,1,2021

51,30,1,10:30,czwartek,25,1,2021

47,30,1,11:00,czwartek,25,1,2021

78,26,0,11:30,czwartek,25,1,2021

67,25,1,12:00,czwartek,25,1,2021

65,27,0,12:30,czwartek,25,1,2021

76,24,0,13:00,czwartek,25,1,2021

44,25,1,13:30,czwartek,25,1,2021

68,27,1,14:00,czwartek,25,1,2021

69,26,0,14:30,czwartek,25,1,2021

58,25,1,15:00,czwartek,25,1,2021

56,23,1,15:30,czwartek,25,1,2021

77,20,0,16:00,czwartek,25,1,2021

61,25,0,16:30,czwartek,25,1,2021

73,28,0,17:00,czwartek,25,1,2021

59,28,0,17:30,czwartek,25,1,2021

73,29,0,18:00,czwartek,25,1,2021

67,28,1,18:30,czwartek,25,1,2021

40,26,1,19:00,czwartek,25,1,2021

50,23,0,19:30,czwartek,25,1,2021

52,24,0,20:00,czwartek,25,1,2021

51,23,0,20:30,czwartek,25,1,2021

41,24,0,21:00,czwartek,25,1,2021

55,22,0,21:30,czwartek,25,1,2021

50,27,0,22:00,czwartek,25,1,2021

73,25,1,22:30,czwartek,25,1,2021

79,22,1,23:00,czwartek,25,1,2021

43,25,0,23:30,czwartek,25,1,2021

65,21,0,00:00,piatek,26,1,2021

48,21,1,00:30,piatek,26,1,2021

68,28,0,1:00,piatek,26,1,2021

58,21,0,1:30,piatek,26,1,2021

46,25,0,2:00,piatek,26,1,2021

45,28,0,2:30,piatek,26,1,2021

62,21,0,3:00,piatek,26,1,2021

67,22,0,3:30,piatek,26,1,2021

49,30,1,4:00,piatek,26,1,2021

62,30,0,4:30,piatek,26,1,2021

75,24,1,5:00,piatek,26,1,2021

60,22,1,5:30,piatek,26,1,2021

47,26,0,6:00,piatek,26,1,2021

50,20,0,6:30,piatek,26,1,2021

49,30,0,7:00,piatek,26,1,2021

50,21,0,7:30,piatek,26,1,2021

